total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;trustPhase;trustValue;noIgnored;noSuggestions;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;world_nr;tick_nr
8;679;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1224
8;680;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1225
8;680;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1226
8;681;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1227
8;682;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1228
8;682;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1229
8;683;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1230
8;683;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1231
8;684;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1232
8;685;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1233
8;686;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1234
8;687;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1235
8;687;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1236
8;688;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1237
8;689;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1238
8;690;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1239
8;691;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1240
8;692;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1241
8;693;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1242
8;694;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1243
8;695;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1244
8;696;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1245
8;697;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1246
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1247
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1248
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1249
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1250
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1251
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1252
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1253
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1254
8;698;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1255
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1256
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1257
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1258
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1259
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1260
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1261
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1262
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1263
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1264
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1265
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1266
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1267
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1268
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1269
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1270
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1271
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1272
8;699;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1273
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1274
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1275
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1276
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1277
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1278
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1279
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1280
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1281
8;700;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1282
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1283
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1284
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1285
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1286
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1287
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1288
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1289
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1290
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1291
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1292
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1293
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1294
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1295
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1296
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1297
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1298
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1299
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1300
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1301
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1302
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1303
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1304
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1305
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1306
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1307
8;701;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1308
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1309
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1310
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1311
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1312
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1313
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1314
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1315
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1316
8;703;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1317
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1318
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1319
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1320
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1321
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1322
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1323
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1324
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1325
8;704;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1326
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1327
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1328
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1329
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1330
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1331
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1332
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1333
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1334
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1335
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1336
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1337
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1338
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1339
8;705;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1340
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1341
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1342
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1343
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1344
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1345
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1346
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1347
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1348
8;706;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1349
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1350
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1351
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1352
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1353
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1354
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1355
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1356
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1357
8;707;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1358
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1359
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1360
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1361
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1362
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1363
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1364
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1365
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1366
8;708;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1367
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1368
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1369
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1370
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1371
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1372
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1373
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1374
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1375
8;709;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1376
8;711;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1377
8;712;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1378
8;713;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1379
8;714;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1380
8;715;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1381
8;716;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1382
8;717;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1383
8;718;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1384
8;719;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1385
8;720;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1386
8;721;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1387
8;722;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1388
8;723;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1389
8;724;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1390
8;725;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1391
8;726;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1392
8;727;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1393
8;728;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1394
8;729;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1395
8;730;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1396
8;731;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1397
8;732;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1398
8;733;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1399
8;734;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1400
8;735;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1401
8;736;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1402
8;737;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1403
8;738;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1404
8;739;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1405
8;740;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1406
8;741;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1407
8;742;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1408
8;743;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1409
8;744;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1410
8;745;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1411
8;746;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1412
8;747;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1413
8;748;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1414
8;749;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1415
8;750;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1416
8;751;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1417
8;752;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1418
8;753;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1419
8;754;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1420
8;755;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1421
8;756;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1422
8;757;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1423
8;758;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1424
8;759;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1425
8;760;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1426
8;761;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1427
8;762;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1428
8;763;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1429
8;764;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1430
8;765;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1431
8;766;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1432
8;767;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1433
8;768;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1434
8;769;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1435
8;770;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1436
8;771;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1437
8;772;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1438
8;773;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1439
8;774;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1440
8;775;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1441
8;776;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1442
8;777;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1443
8;778;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1444
8;779;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1445
8;780;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1446
8;781;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1447
8;782;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1448
8;783;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1449
8;784;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1450
8;785;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1451
8;786;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1452
8;787;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1453
8;788;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1454
8;789;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1455
8;790;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1456
8;791;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1457
8;792;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1458
8;793;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1459
8;794;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1460
8;795;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1461
8;796;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1462
8;797;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1463
8;798;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1464
8;799;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1465
8;800;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1466
8;801;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1467
8;802;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1468
8;803;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1469
8;804;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1470
8;805;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1471
8;806;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1472
8;807;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1473
8;808;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1474
8;809;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1475
8;810;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1476
8;811;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1477
9;812;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1478
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1479
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1480
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1481
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1482
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1483
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1484
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1485
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1486
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1487
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1488
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1489
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1490
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1491
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1492
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1493
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1494
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1495
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1496
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1497
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1498
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1499
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1500
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1501
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1502
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1503
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1504
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1505
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1506
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1507
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1508
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1509
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1510
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1511
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1512
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1513
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1514
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1515
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1516
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1517
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1518
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1519
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1520
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1521
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1522
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1523
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1524
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1525
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1526
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1527
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1528
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1529
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1530
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1531
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1532
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1533
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1534
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1535
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1536
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1537
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1538
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1539
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1540
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1541
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1542
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1543
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1544
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1545
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1546
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1547
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1548
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1549
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1550
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1551
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1552
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1553
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1554
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1555
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1556
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1557
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1558
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1559
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1560
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1561
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1562
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1563
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1564
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1565
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1566
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1567
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1568
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1569
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1570
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1571
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1572
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1573
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1574
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1575
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1576
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1577
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1578
9;815;0;0;0.25;2;0.25;0;0;0;0;0;0;0;1;1579
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1580
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1581
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1582
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1583
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1584
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1585
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1586
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1587
9;816;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1588
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1589
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1590
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1591
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1592
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1593
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1594
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1595
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1596
9;817;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1597
9;819;0;0;0.2;2;0.25;0;0;0;0;0;0;0;1;1598
